datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,db12,memory.heap-headroom-per-node=14.1; node-scheduler.max-splits-per-node=90.7; query.max-memory=25.8; query.max-memory-per-node=19.4; query.max-total-memory-per-node=16.3; task.concurrency=44.3; task.max-worker-threads=47.7,7692.77,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=17.5; node-scheduler.max-splits-per-node=114.4; query.max-memory=28.3; query.max-memory-per-node=18.1; query.max-total-memory-per-node=12.4; task.concurrency=36.5; task.max-worker-threads=28.9,6670.61,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=17.3; node-scheduler.max-splits-per-node=256.5; query.max-memory=30.5; query.max-memory-per-node=19.9; query.max-total-memory-per-node=15.4; task.concurrency=14.1; task.max-worker-threads=36.4,4921.84,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=12.3; node-scheduler.max-splits-per-node=209.5; query.max-memory=30.6; query.max-memory-per-node=15.6; query.max-total-memory-per-node=15.5; task.concurrency=27.7; task.max-worker-threads=16.7,11405.23,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=14.3; node-scheduler.max-splits-per-node=101.3; query.max-memory=30.1; query.max-memory-per-node=17.3; query.max-total-memory-per-node=16.4; task.concurrency=48.0; task.max-worker-threads=53.1,18680.09,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,13261.99,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16.3; node-scheduler.max-splits-per-node=190.6; query.max-memory=36.8; query.max-memory-per-node=16.2; query.max-total-memory-per-node=15.3; task.concurrency=47.3; task.max-worker-threads=45.2,7364.17,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=15.8; node-scheduler.max-splits-per-node=215.3; query.max-memory=33.8; query.max-memory-per-node=17.0; query.max-total-memory-per-node=13.6; task.concurrency=33.6; task.max-worker-threads=15.4,17836.62,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=14.8; node-scheduler.max-splits-per-node=210.0; query.max-memory=30.6; query.max-memory-per-node=16.3; query.max-total-memory-per-node=15.6; task.concurrency=36.5; task.max-worker-threads=17.2,9374.86,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=17.7; node-scheduler.max-splits-per-node=218.9; query.max-memory=22.8; query.max-memory-per-node=19.8; query.max-total-memory-per-node=19.5; task.concurrency=22.7; task.max-worker-threads=28.2,11041.25,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=32,8050.83,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=15.8; node-scheduler.max-splits-per-node=222.9; query.max-memory=31.2; query.max-memory-per-node=15.4; query.max-total-memory-per-node=14.4; task.concurrency=35.2; task.max-worker-threads=25.5,8044.40,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=18.7; node-scheduler.max-splits-per-node=170.2; query.max-memory=34.6; query.max-memory-per-node=16.7; query.max-total-memory-per-node=18.6; task.concurrency=25.7; task.max-worker-threads=24.4,7663.81,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=12.4; node-scheduler.max-splits-per-node=181.6; query.max-memory=28.3; query.max-memory-per-node=16.2; query.max-total-memory-per-node=15.1; task.concurrency=29.0; task.max-worker-threads=14.6,17267.64,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=20.1; node-scheduler.max-splits-per-node=177.3; query.max-memory=29.4; query.max-memory-per-node=17.1; query.max-total-memory-per-node=16.4; task.concurrency=44.1; task.max-worker-threads=22.0,6061.89,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16.8; node-scheduler.max-splits-per-node=229.3; query.max-memory=32.9; query.max-memory-per-node=18.2; query.max-total-memory-per-node=17.9; task.concurrency=49.6; task.max-worker-threads=51.2,8207.40,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=15.5; node-scheduler.max-splits-per-node=87.0; query.max-memory=22.5; query.max-memory-per-node=18.4; query.max-total-memory-per-node=21.3; task.concurrency=43.9; task.max-worker-threads=48.0,10443.40,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=20.5; node-scheduler.max-splits-per-node=185.3; query.max-memory=34.0; query.max-memory-per-node=15.3; query.max-total-memory-per-node=18.0; task.concurrency=48.6; task.max-worker-threads=25.6,11802.36,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,7397.30,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=17.6; node-scheduler.max-splits-per-node=98.5; query.max-memory=26.1; query.max-memory-per-node=17.8; query.max-total-memory-per-node=15.1; task.concurrency=28.7; task.max-worker-threads=31.3,12556.70,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=15.0; node-scheduler.max-splits-per-node=97.9; query.max-memory=20.5; query.max-memory-per-node=14.6; query.max-total-memory-per-node=15.8; task.concurrency=23.6; task.max-worker-threads=29.3,7275.06,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=14.8; node-scheduler.max-splits-per-node=210.0; query.max-memory=30.6; query.max-memory-per-node=16.3; query.max-total-memory-per-node=15.6; task.concurrency=36.5; task.max-worker-threads=17.2,6516.37,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=16.5; node-scheduler.max-splits-per-node=216.1; query.max-memory=31.6; query.max-memory-per-node=17.9; query.max-total-memory-per-node=16.4; task.concurrency=51.1; task.max-worker-threads=46.3,8788.80,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=15.3; node-scheduler.max-splits-per-node=161.3; query.max-memory=16.8; query.max-memory-per-node=16.5; query.max-total-memory-per-node=18.2; task.concurrency=41.2; task.max-worker-threads=14.8,4849.26,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=12.3; node-scheduler.max-splits-per-node=209.5; query.max-memory=30.6; query.max-memory-per-node=15.6; query.max-total-memory-per-node=15.5; task.concurrency=27.7; task.max-worker-threads=16.7,11829.03,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=20.2; node-scheduler.max-splits-per-node=111.1; query.max-memory=26.3; query.max-memory-per-node=16.7; query.max-total-memory-per-node=14.5; task.concurrency=28.7; task.max-worker-threads=34.5,9186.32,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=22.5; node-scheduler.max-splits-per-node=197.5; query.max-memory=29.7; query.max-memory-per-node=16.6; query.max-total-memory-per-node=16.3; task.concurrency=44.6; task.max-worker-threads=24.6,4818.58,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=14.5; node-scheduler.max-splits-per-node=91.4; query.max-memory=21.8; query.max-memory-per-node=17.1; query.max-total-memory-per-node=22.3; task.concurrency=50.9; task.max-worker-threads=44.8,6972.96,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=17.5; node-scheduler.max-splits-per-node=114.4; query.max-memory=28.3; query.max-memory-per-node=18.1; query.max-total-memory-per-node=12.4; task.concurrency=36.5; task.max-worker-threads=28.9,6779.09,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=16.1; node-scheduler.max-splits-per-node=88.8; query.max-memory=26.4; query.max-memory-per-node=17.9; query.max-total-memory-per-node=15.2; task.concurrency=35.5; task.max-worker-threads=35.8,6118.15,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=12.1; node-scheduler.max-splits-per-node=192.7; query.max-memory=25.6; query.max-memory-per-node=15.2; query.max-total-memory-per-node=17.3; task.concurrency=30.8; task.max-worker-threads=25.8,4956.05,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=14.8; node-scheduler.max-splits-per-node=210.0; query.max-memory=30.6; query.max-memory-per-node=16.3; query.max-total-memory-per-node=15.6; task.concurrency=36.5; task.max-worker-threads=17.2,14687.22,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=19.9; node-scheduler.max-splits-per-node=85.3; query.max-memory=29.9; query.max-memory-per-node=16.9; query.max-total-memory-per-node=14.2; task.concurrency=29.8; task.max-worker-threads=33.4,9626.53,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=20.6; node-scheduler.max-splits-per-node=218.4; query.max-memory=20.2; query.max-memory-per-node=21.0; query.max-total-memory-per-node=20.3; task.concurrency=27.1; task.max-worker-threads=28.2,9637.31,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=24,7051.82,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=14.1; node-scheduler.max-splits-per-node=90.7; query.max-memory=25.8; query.max-memory-per-node=19.4; query.max-total-memory-per-node=16.3; task.concurrency=44.3; task.max-worker-threads=47.7,11434.55,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,17153.99,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=17.1; node-scheduler.max-splits-per-node=111.4; query.max-memory=28.6; query.max-memory-per-node=13.9; query.max-total-memory-per-node=18.1; task.concurrency=22.6; task.max-worker-threads=46.4,9846.28,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=12.1; node-scheduler.max-splits-per-node=200.5; query.max-memory=31.0; query.max-memory-per-node=13.9; query.max-total-memory-per-node=13.9; task.concurrency=35.5; task.max-worker-threads=23.3,8737.51,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=13.0; node-scheduler.max-splits-per-node=110.9; query.max-memory=24.8; query.max-memory-per-node=17.4; query.max-total-memory-per-node=16.0; task.concurrency=49.1; task.max-worker-threads=50.7,9256.53,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=16,6604.68,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=17.7; node-scheduler.max-splits-per-node=218.9; query.max-memory=22.8; query.max-memory-per-node=19.8; query.max-total-memory-per-node=19.5; task.concurrency=22.7; task.max-worker-threads=28.2,6609.85,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=15.5; node-scheduler.max-splits-per-node=224.1; query.max-memory=28.8; query.max-memory-per-node=13.6; query.max-total-memory-per-node=13.5; task.concurrency=36.1; task.max-worker-threads=17.4,8516.27,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=12.5; node-scheduler.max-splits-per-node=203.8; query.max-memory=26.4; query.max-memory-per-node=18.4; query.max-total-memory-per-node=14.2; task.concurrency=34.5; task.max-worker-threads=24.8,5971.91,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=14.5; node-scheduler.max-splits-per-node=85.4; query.max-memory=20.2; query.max-memory-per-node=16.8; query.max-total-memory-per-node=22.8; task.concurrency=48.8; task.max-worker-threads=50.8,8165.10,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=32,7497.61,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=15.3; node-scheduler.max-splits-per-node=211.8; query.max-memory=27.7; query.max-memory-per-node=16.3; query.max-total-memory-per-node=18.0; task.concurrency=28.4; task.max-worker-threads=21.4,13209.81,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=14.5; node-scheduler.max-splits-per-node=197.8; query.max-memory=22.2; query.max-memory-per-node=15.7; query.max-total-memory-per-node=17.5; task.concurrency=35.4; task.max-worker-threads=14.1,5618.98,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=15.8; node-scheduler.max-splits-per-node=222.9; query.max-memory=31.2; query.max-memory-per-node=15.4; query.max-total-memory-per-node=14.4; task.concurrency=35.2; task.max-worker-threads=25.5,6635.13,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=15.6; node-scheduler.max-splits-per-node=113.7; query.max-memory=23.0; query.max-memory-per-node=14.2; query.max-total-memory-per-node=17.0; task.concurrency=21.5; task.max-worker-threads=30.0,9214.67,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=13.3; node-scheduler.max-splits-per-node=211.6; query.max-memory=26.2; query.max-memory-per-node=18.1; query.max-total-memory-per-node=17.5; task.concurrency=32.5; task.max-worker-threads=23.7,9811.25,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=15.0; node-scheduler.max-splits-per-node=97.9; query.max-memory=20.5; query.max-memory-per-node=14.6; query.max-total-memory-per-node=15.8; task.concurrency=23.6; task.max-worker-threads=29.3,9525.04,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=18.2; node-scheduler.max-splits-per-node=224.4; query.max-memory=20.6; query.max-memory-per-node=21.0; query.max-total-memory-per-node=17.5; task.concurrency=23.5; task.max-worker-threads=35.5,6626.23,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=20.6; node-scheduler.max-splits-per-node=218.4; query.max-memory=20.2; query.max-memory-per-node=21.0; query.max-total-memory-per-node=20.3; task.concurrency=27.1; task.max-worker-threads=28.2,7439.59,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=14.9; node-scheduler.max-splits-per-node=205.4; query.max-memory=34.5; query.max-memory-per-node=16.5; query.max-total-memory-per-node=18.3; task.concurrency=52.8; task.max-worker-threads=45.1,9982.21,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=17.6; node-scheduler.max-splits-per-node=171.8; query.max-memory=18.3; query.max-memory-per-node=20.0; query.max-total-memory-per-node=17.2; task.concurrency=21.8; task.max-worker-threads=33.4,16216.96,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=24,13400.26,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=18.2; node-scheduler.max-splits-per-node=224.4; query.max-memory=20.6; query.max-memory-per-node=21.0; query.max-total-memory-per-node=17.5; task.concurrency=23.5; task.max-worker-threads=35.5,5675.38,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=20.6; node-scheduler.max-splits-per-node=218.4; query.max-memory=20.2; query.max-memory-per-node=21.0; query.max-total-memory-per-node=20.3; task.concurrency=27.1; task.max-worker-threads=28.2,9789.55,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=15.9; node-scheduler.max-splits-per-node=274.6; query.max-memory=29.6; query.max-memory-per-node=16.1; query.max-total-memory-per-node=12.3; task.concurrency=17.2; task.max-worker-threads=32.4,11228.25,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=15.5; node-scheduler.max-splits-per-node=224.1; query.max-memory=28.8; query.max-memory-per-node=13.6; query.max-total-memory-per-node=13.5; task.concurrency=36.1; task.max-worker-threads=17.4,9548.47,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=13.0; node-scheduler.max-splits-per-node=110.9; query.max-memory=24.8; query.max-memory-per-node=17.4; query.max-total-memory-per-node=16.0; task.concurrency=49.1; task.max-worker-threads=50.7,7544.48,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=17.3; node-scheduler.max-splits-per-node=256.5; query.max-memory=30.5; query.max-memory-per-node=19.9; query.max-total-memory-per-node=15.4; task.concurrency=14.1; task.max-worker-threads=36.4,9813.70,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=17.4; node-scheduler.max-splits-per-node=97.4; query.max-memory=21.0; query.max-memory-per-node=19.3; query.max-total-memory-per-node=18.5; task.concurrency=43.1; task.max-worker-threads=50.9,9342.36,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=13.0; node-scheduler.max-splits-per-node=110.9; query.max-memory=24.8; query.max-memory-per-node=17.4; query.max-total-memory-per-node=16.0; task.concurrency=49.1; task.max-worker-threads=50.7,8424.27,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=21.4; node-scheduler.max-splits-per-node=90.9; query.max-memory=27.4; query.max-memory-per-node=15.9; query.max-total-memory-per-node=18.0; task.concurrency=24.9; task.max-worker-threads=50.4,7429.79,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=22.6; node-scheduler.max-splits-per-node=221.9; query.max-memory=36.6; query.max-memory-per-node=19.7; query.max-total-memory-per-node=17.8; task.concurrency=41.2; task.max-worker-threads=25.7,7043.59,tpch,100
