datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,db20,12.0; 267.5; 120.4; 9.0; 33.4; 2071.3; 1020.6,24135.60,tpch,100
hudi,presto,db16,15;272;123;7;44;64;1958,15835.73,tpch,100
hudi,presto,db17,15;272;123;7;44;64;1958,36677.51,tpch,100
hudi,presto,db18,15;272;123;7;44;64;1958,63469.49,tpch,100
hudi,presto,db19,15;272;123;7;44;64;1958,18646.33,tpch,100
hudi,presto,db2,15;272;123;7;44;64;1958,23422.51,tpch,100
hudi,presto,db20,15;272;123;7;44;64;1958,25438.49,tpch,100
hudi,presto,db21,15;272;123;7;44;64;1958,97923.71,tpch,100
hudi,presto,db22,15;272;123;7;44;64;1958,14753.75,tpch,100
hudi,presto,db3,15;272;123;7;44;64;1958,79401.93,tpch,100
hudi,presto,db4,15;272;123;7;44;64;1958,24517.12,tpch,100
hudi,presto,db5,15;272;123;7;44;64;1958,51722.17,tpch,100
hudi,presto,db6,15;272;123;7;44;64;1958,12232.52,tpch,100
hudi,presto,db7,15;272;123;7;44;64;1958,54196.98,tpch,100
hudi,presto,db8,15;272;123;7;44;64;1958,54289.78,tpch,100
hudi,presto,db9,15;272;123;7;44;64;1958,58389.61,tpch,100
hudi,presto,db1,15;272;123;7;44;64;1958,78722.09,tpch,100
hudi,presto,db10,15;272;123;7;44;64;1958,47227.35,tpch,100
hudi,presto,db11,15;272;123;7;44;64;1958,30842.07,tpch,100
hudi,presto,db12,15;272;123;7;44;64;1958,24532.06,tpch,100
hudi,presto,db13,15;272;123;7;44;64;1958,20390.85,tpch,100
hudi,presto,db14,15;272;123;7;44;64;1958,16006.94,tpch,100
hudi,presto,db15,15;272;123;7;44;64;1958,28721.24,tpch,100
hudi,presto,db16,15;272;123;7;44;64;1958,16269.74,tpch,100
hudi,presto,db17,15;272;123;7;44;64;1958,34248.49,tpch,100
hudi,presto,db18,15;272;123;7;44;64;1958,56350.09,tpch,100
hudi,presto,db19,15;272;123;7;44;64;1958,19030.46,tpch,100
hudi,presto,db2,15;272;123;7;44;64;1958,24985.59,tpch,100
hudi,presto,db20,15;272;123;7;44;64;1958,25944.79,tpch,100
hudi,presto,db21,15;272;123;7;44;64;1958,106747.53,tpch,100
hudi,presto,db22,15;272;123;7;44;64;1958,14564.78,tpch,100
hudi,presto,db3,15;272;123;7;44;64;1958,78095.41,tpch,100
hudi,presto,db4,15;272;123;7;44;64;1958,22197.86,tpch,100
hudi,presto,db5,15;272;123;7;44;64;1958,51948.05,tpch,100
hudi,presto,db6,15;272;123;7;44;64;1958,12047.28,tpch,100
hudi,presto,db7,15;272;123;7;44;64;1958,52966.9,tpch,100
hudi,presto,db8,15;272;123;7;44;64;1958,56189.98,tpch,100
hudi,presto,db9,15;272;123;7;44;64;1958,52980.81,tpch,100
hudi,presto,db1,12;281;136;9;36;2048;938,127145.43,tpch,100
hudi,presto,db10,12;281;136;9;36;2048;938,262062.95,tpch,100
hudi,presto,db11,12;281;136;9;36;2048;938,331490.41,tpch,100
hudi,presto,db12,12;281;136;9;36;2048;938,95254.05,tpch,100
hudi,presto,db13,12;281;136;9;36;2048;938,292399.62,tpch,100
hudi,presto,db14,12;281;136;9;36;2048;938,147534.73,tpch,100
hudi,presto,db15,12;281;136;9;36;2048;938,228528.1,tpch,100
hudi,presto,db16,12;281;136;9;36;2048;938,126479.97,tpch,100
hudi,presto,db17,12;281;136;9;36;2048;938,159128.34,tpch,100
hudi,presto,db18,12;281;136;9;36;2048;938,181423.91,tpch,100
hudi,presto,db19,12;281;136;9;36;2048;938,108372.93,tpch,100
hudi,presto,db2,12;281;136;9;36;2048;938,259502.63,tpch,100
hudi,presto,db20,12;281;136;9;36;2048;938,121736.28,tpch,100
hudi,presto,db21,12;281;136;9;36;2048;938,378205.65,tpch,100
hudi,presto,db22,12;281;136;9;36;2048;938,82026.89,tpch,100
hudi,presto,db3,12;281;136;9;36;2048;938,159428.28,tpch,100
hudi,presto,db4,12;281;136;9;36;2048;938,81266.32,tpch,100
hudi,presto,db5,12;281;136;9;36;2048;938,252614.03,tpch,100
hudi,presto,db6,12;281;136;9;36;2048;938,16082.4,tpch,100
hudi,presto,db7,12;281;136;9;36;2048;938,222837.63,tpch,100
hudi,presto,db8,12;281;136;9;36;2048;938,298728.85,tpch,100
hudi,presto,db9,12;281;136;9;36;2048;938,250799.7,tpch,100
hudi,presto,db1,12;281;136;9;36;2048;938,138456.27,tpch,100
hudi,presto,db10,12;281;136;9;36;2048;938,240610.11,tpch,100
hudi,presto,db11,12;281;136;9;36;2048;938,325195.57,tpch,100
hudi,presto,db12,12;281;136;9;36;2048;938,93016.16,tpch,100
hudi,presto,db13,12;281;136;9;36;2048;938,271970.4,tpch,100
hudi,presto,db14,12;281;136;9;36;2048;938,148363.65,tpch,100
hudi,presto,db15,12;281;136;9;36;2048;938,244054.73,tpch,100
hudi,presto,db16,12;281;136;9;36;2048;938,144295.05,tpch,100
hudi,presto,db17,12;281;136;9;36;2048;938,158312.16,tpch,100
hudi,presto,db18,12;281;136;9;36;2048;938,178344.22,tpch,100
hudi,presto,db19,12;281;136;9;36;2048;938,92725.45,tpch,100
hudi,presto,db2,12;281;136;9;36;2048;938,237768.85,tpch,100
hudi,presto,db20,12;281;136;9;36;2048;938,122825.71,tpch,100
hudi,presto,db21,12;281;136;9;36;2048;938,363189.28,tpch,100
hudi,presto,db22,12;281;136;9;36;2048;938,83927.99,tpch,100
hudi,presto,db3,12;281;136;9;36;2048;938,148092.79,tpch,100
hudi,presto,db4,12;281;136;9;36;2048;938,79120.81,tpch,100
hudi,presto,db5,12;281;136;9;36;2048;938,260199.93,tpch,100
hudi,presto,db6,12;281;136;9;36;2048;938,14945.74,tpch,100
hudi,presto,db7,12;281;136;9;36;2048;938,263975.75,tpch,100
hudi,presto,db8,12;281;136;9;36;2048;938,311420.54,tpch,100
hudi,presto,db9,12;281;136;9;36;2048;938,256900.49,tpch,100
hudi,presto,db1,18;134;35;11;38;512;314,98590.79,tpch,100
hudi,presto,db10,18;134;35;11;38;512;314,92783.98,tpch,100
hudi,presto,db11,18;134;35;11;38;512;314,51003.83,tpch,100
hudi,presto,db12,18;134;35;11;38;512;314,29530.47,tpch,100
hudi,presto,db13,18;134;35;11;38;512;314,42458.9,tpch,100
hudi,presto,db14,18;134;35;11;38;512;314,25244.76,tpch,100
hudi,presto,db15,18;134;35;11;38;512;314,45484.11,tpch,100
hudi,presto,db16,18;134;35;11;38;512;314,33066.75,tpch,100
hudi,presto,db17,18;134;35;11;38;512;314,56527.61,tpch,100
hudi,presto,db18,18;134;35;11;38;512;314,84193.15,tpch,100
hudi,presto,db19,18;134;35;11;38;512;314,33778.46,tpch,100
hudi,presto,db2,18;134;35;11;38;512;314,56213.2,tpch,100
hudi,presto,db20,18;134;35;11;38;512;314,33855.87,tpch,100
hudi,presto,db21,18;134;35;11;38;512;314,144833.33,tpch,100
hudi,presto,db22,18;134;35;11;38;512;314,16963.28,tpch,100
hudi,presto,db3,18;134;35;11;38;512;314,46039.85,tpch,100
hudi,presto,db4,18;134;35;11;38;512;314,29961.35,tpch,100
hudi,presto,db5,18;134;35;11;38;512;314,66632.22,tpch,100
hudi,presto,db6,18;134;35;11;38;512;314,10950.38,tpch,100
hudi,presto,db7,18;134;35;11;38;512;314,63220.41,tpch,100
hudi,presto,db8,18;134;35;11;38;512;314,72744.4,tpch,100
hudi,presto,db9,18;134;35;11;38;512;314,73954.71,tpch,100
hudi,presto,db1,18;134;35;11;38;512;314,97528.67,tpch,100
hudi,presto,db10,18;134;35;11;38;512;314,85380.64,tpch,100
hudi,presto,db11,18;134;35;11;38;512;314,54354.31,tpch,100
hudi,presto,db12,18;134;35;11;38;512;314,32011.57,tpch,100
hudi,presto,db13,18;134;35;11;38;512;314,44155.21,tpch,100
hudi,presto,db14,18;134;35;11;38;512;314,22475.56,tpch,100
hudi,presto,db15,18;134;35;11;38;512;314,50309.5,tpch,100
hudi,presto,db16,18;134;35;11;38;512;314,38157.34,tpch,100
hudi,presto,db17,18;134;35;11;38;512;314,54877.86,tpch,100
hudi,presto,db18,18;134;35;11;38;512;314,95055.86,tpch,100
hudi,presto,db19,18;134;35;11;38;512;314,34589.19,tpch,100
hudi,presto,db2,18;134;35;11;38;512;314,57215.09,tpch,100
hudi,presto,db20,18;134;35;11;38;512;314,29746.28,tpch,100
hudi,presto,db21,18;134;35;11;38;512;314,122919.62,tpch,100
hudi,presto,db22,18;134;35;11;38;512;314,18227.32,tpch,100
hudi,presto,db3,18;134;35;11;38;512;314,42823.42,tpch,100
hudi,presto,db4,18;134;35;11;38;512;314,27566.18,tpch,100
hudi,presto,db5,18;134;35;11;38;512;314,77255.91,tpch,100
hudi,presto,db6,18;134;35;11;38;512;314,9650.45,tpch,100
hudi,presto,db7,18;134;35;11;38;512;314,66423.56,tpch,100
hudi,presto,db8,18;134;35;11;38;512;314,74219.91,tpch,100
hudi,presto,db9,18;134;35;11;38;512;314,75063.99,tpch,100
hudi,presto,db1,21;288;132;35;35;1024;119,115722.88,tpch,100
hudi,presto,db10,21;288;132;35;35;1024;119,142390.48,tpch,100
hudi,presto,db11,21;288;132;35;35;1024;119,129672.88,tpch,100
hudi,presto,db12,21;288;132;35;35;1024;119,46356.25,tpch,100
hudi,presto,db13,21;288;132;35;35;1024;119,102864.17,tpch,100
hudi,presto,db14,21;288;132;35;35;1024;119,53534.58,tpch,100
hudi,presto,db15,21;288;132;35;35;1024;119,79975.56,tpch,100
hudi,presto,db16,21;288;132;35;35;1024;119,50518.91,tpch,100
hudi,presto,db17,21;288;132;35;35;1024;119,64046.06,tpch,100
hudi,presto,db18,21;288;132;35;35;1024;119,86733.42,tpch,100
hudi,presto,db19,21;288;132;35;35;1024;119,50989.67,tpch,100
hudi,presto,db2,21;288;132;35;35;1024;119,109728.1,tpch,100
hudi,presto,db20,21;288;132;35;35;1024;119,54450.36,tpch,100
hudi,presto,db21,21;288;132;35;35;1024;119,209907.71,tpch,100
hudi,presto,db22,21;288;132;35;35;1024;119,27558.87,tpch,100
hudi,presto,db3,21;288;132;35;35;1024;119,69576.39,tpch,100
hudi,presto,db4,21;288;132;35;35;1024;119,29820.41,tpch,100
hudi,presto,db5,21;288;132;35;35;1024;119,111287.51,tpch,100
hudi,presto,db6,21;288;132;35;35;1024;119,20810.0,tpch,100
hudi,presto,db7,21;288;132;35;35;1024;119,95007.23,tpch,100
hudi,presto,db8,21;288;132;35;35;1024;119,107367.66,tpch,100
hudi,presto,db9,21;288;132;35;35;1024;119,102430.92,tpch,100
hudi,presto,db1,21;288;132;35;35;1024;119,113569.19,tpch,100
hudi,presto,db10,21;288;132;35;35;1024;119,129493.23,tpch,100
hudi,presto,db11,21;288;132;35;35;1024;119,137717.74,tpch,100
hudi,presto,db12,21;288;132;35;35;1024;119,54318.19,tpch,100
hudi,presto,db13,21;288;132;35;35;1024;119,112602.57,tpch,100
hudi,presto,db14,21;288;132;35;35;1024;119,55938.1,tpch,100
hudi,presto,db15,21;288;132;35;35;1024;119,80216.13,tpch,100
hudi,presto,db16,21;288;132;35;35;1024;119,47636.0,tpch,100
hudi,presto,db17,21;288;132;35;35;1024;119,73670.14,tpch,100
hudi,presto,db18,21;288;132;35;35;1024;119,77963.74,tpch,100
hudi,presto,db19,21;288;132;35;35;1024;119,49930.44,tpch,100
hudi,presto,db2,21;288;132;35;35;1024;119,107570.86,tpch,100
hudi,presto,db20,21;288;132;35;35;1024;119,62769.06,tpch,100
hudi,presto,db21,21;288;132;35;35;1024;119,192128.51,tpch,100
hudi,presto,db22,21;288;132;35;35;1024;119,28809.47,tpch,100
hudi,presto,db3,21;288;132;35;35;1024;119,73050.02,tpch,100
hudi,presto,db4,21;288;132;35;35;1024;119,29486.66,tpch,100
hudi,presto,db5,21;288;132;35;35;1024;119,92487.28,tpch,100
hudi,presto,db6,21;288;132;35;35;1024;119,19887.77,tpch,100
hudi,presto,db7,21;288;132;35;35;1024;119,96351.5,tpch,100
hudi,presto,db8,21;288;132;35;35;1024;119,115646.39,tpch,100
hudi,presto,db9,21;288;132;35;35;1024;119,103071.02,tpch,100
hudi,presto,db1,20;179;136;13;36;512;2006,102555.11,tpch,100
hudi,presto,db10,20;179;136;13;36;512;2006,103311.96,tpch,100
hudi,presto,db11,20;179;136;13;36;512;2006,64234.21,tpch,100
hudi,presto,db12,20;179;136;13;36;512;2006,38234.05,tpch,100
hudi,presto,db13,20;179;136;13;36;512;2006,47889.94,tpch,100
hudi,presto,db14,20;179;136;13;36;512;2006,27985.79,tpch,100
hudi,presto,db15,20;179;136;13;36;512;2006,40505.11,tpch,100
hudi,presto,db16,20;179;136;13;36;512;2006,42670.18,tpch,100
hudi,presto,db17,20;179;136;13;36;512;2006,60196.95,tpch,100
hudi,presto,db18,20;179;136;13;36;512;2006,80921.41,tpch,100
hudi,presto,db19,20;179;136;13;36;512;2006,28194.27,tpch,100
hudi,presto,db2,20;179;136;13;36;512;2006,68759.27,tpch,100
hudi,presto,db20,20;179;136;13;36;512;2006,38893.29,tpch,100
hudi,presto,db21,20;179;136;13;36;512;2006,141734.1,tpch,100
hudi,presto,db22,20;179;136;13;36;512;2006,18689.11,tpch,100
hudi,presto,db3,20;179;136;13;36;512;2006,43771.48,tpch,100
hudi,presto,db4,20;179;136;13;36;512;2006,21777.31,tpch,100
hudi,presto,db5,20;179;136;13;36;512;2006,78226.91,tpch,100
hudi,presto,db6,20;179;136;13;36;512;2006,10228.93,tpch,100
hudi,presto,db7,20;179;136;13;36;512;2006,84140.96,tpch,100
hudi,presto,db8,20;179;136;13;36;512;2006,86791.08,tpch,100
hudi,presto,db9,20;179;136;13;36;512;2006,85605.79,tpch,100
hudi,presto,db1,20;179;136;13;36;512;2006,98605.33,tpch,100
hudi,presto,db10,20;179;136;13;36;512;2006,91443.18,tpch,100
hudi,presto,db11,20;179;136;13;36;512;2006,62406.2,tpch,100
hudi,presto,db12,20;179;136;13;36;512;2006,37514.8,tpch,100
hudi,presto,db13,20;179;136;13;36;512;2006,40803.29,tpch,100
hudi,presto,db14,20;179;136;13;36;512;2006,26947.64,tpch,100
hudi,presto,db15,20;179;136;13;36;512;2006,41749.09,tpch,100
hudi,presto,db16,20;179;136;13;36;512;2006,40064.94,tpch,100
hudi,presto,db17,20;179;136;13;36;512;2006,53336.16,tpch,100
hudi,presto,db18,20;179;136;13;36;512;2006,76581.66,tpch,100
hudi,presto,db19,20;179;136;13;36;512;2006,29553.59,tpch,100
hudi,presto,db2,20;179;136;13;36;512;2006,71771.6,tpch,100
hudi,presto,db20,20;179;136;13;36;512;2006,40673.38,tpch,100
hudi,presto,db21,20;179;136;13;36;512;2006,151321.69,tpch,100
hudi,presto,db22,20;179;136;13;36;512;2006,21759.41,tpch,100
hudi,presto,db3,20;179;136;13;36;512;2006,42748.22,tpch,100
hudi,presto,db4,20;179;136;13;36;512;2006,19865.56,tpch,100
hudi,presto,db5,20;179;136;13;36;512;2006,69984.66,tpch,100
hudi,presto,db6,20;179;136;13;36;512;2006,9926.03,tpch,100
hudi,presto,db7,20;179;136;13;36;512;2006,99774.37,tpch,100
hudi,presto,db8,20;179;136;13;36;512;2006,80697.43,tpch,100
hudi,presto,db9,20;179;136;13;36;512;2006,79918.99,tpch,100
hudi,presto,db1,9;131;52;15;15;64;446,85092.88,tpch,100
hudi,presto,db10,9;131;52;15;15;64;446,73572.86,tpch,100
hudi,presto,db11,9;131;52;15;15;64;446,23579.67,tpch,100
hudi,presto,db12,9;131;52;15;15;64;446,19968.86,tpch,100
hudi,presto,db13,9;131;52;15;15;64;446,21915.88,tpch,100
hudi,presto,db14,9;131;52;15;15;64;446,15617.36,tpch,100
hudi,presto,db15,9;131;52;15;15;64;446,28747.22,tpch,100
hudi,presto,db16,9;131;52;15;15;64;446,15868.79,tpch,100
hudi,presto,db17,9;131;52;15;15;64;446,35943.61,tpch,100
hudi,presto,db18,9;131;52;15;15;64;446,66479.89,tpch,100
hudi,presto,db19,9;131;52;15;15;64;446,15782.24,tpch,100
hudi,presto,db2,9;131;52;15;15;64;446,23527.87,tpch,100
hudi,presto,db20,9;131;52;15;15;64;446,32167.41,tpch,100
hudi,presto,db21,9;131;52;15;15;64;446,104690.56,tpch,100
hudi,presto,db22,9;131;52;15;15;64;446,12886.81,tpch,100
hudi,presto,db3,9;131;52;15;15;64;446,29433.86,tpch,100
hudi,presto,db4,9;131;52;15;15;64;446,16402.32,tpch,100
hudi,presto,db5,9;131;52;15;15;64;446,43854.5,tpch,100
hudi,presto,db6,9;131;52;15;15;64;446,9668.38,tpch,100
hudi,presto,db7,9;131;52;15;15;64;446,43136.67,tpch,100
hudi,presto,db8,9;131;52;15;15;64;446,47367.46,tpch,100
hudi,presto,db9,9;131;52;15;15;64;446,61926.0,tpch,100
hudi,presto,db1,9;131;52;15;15;64;446,69886.49,tpch,100
hudi,presto,db10,9;131;52;15;15;64;446,75762.51,tpch,100
hudi,presto,db11,9;131;52;15;15;64;446,24629.14,tpch,100
hudi,presto,db12,9;131;52;15;15;64;446,20932.13,tpch,100
hudi,presto,db13,9;131;52;15;15;64;446,23298.8,tpch,100
hudi,presto,db14,9;131;52;15;15;64;446,17182.19,tpch,100
hudi,presto,db15,9;131;52;15;15;64;446,24939.37,tpch,100
hudi,presto,db16,9;131;52;15;15;64;446,17744.32,tpch,100
hudi,presto,db17,9;131;52;15;15;64;446,35909.8,tpch,100
hudi,presto,db18,9;131;52;15;15;64;446,69018.67,tpch,100
hudi,presto,db19,9;131;52;15;15;64;446,16861.94,tpch,100
hudi,presto,db2,9;131;52;15;15;64;446,27310.6,tpch,100
hudi,presto,db20,9;131;52;15;15;64;446,35185.43,tpch,100
hudi,presto,db21,9;131;52;15;15;64;446,105423.19,tpch,100
hudi,presto,db22,9;131;52;15;15;64;446,11710.02,tpch,100
hudi,presto,db3,9;131;52;15;15;64;446,25768.09,tpch,100
hudi,presto,db4,9;131;52;15;15;64;446,16799.37,tpch,100
hudi,presto,db5,9;131;52;15;15;64;446,43956.53,tpch,100
hudi,presto,db6,9;131;52;15;15;64;446,9793.83,tpch,100
hudi,presto,db7,9;131;52;15;15;64;446,45516.98,tpch,100
hudi,presto,db8,9;131;52;15;15;64;446,53375.27,tpch,100
hudi,presto,db9,9;131;52;15;15;64;446,58679.34,tpch,100
hudi,presto,db1,9;106;116;31;31;64;120,72684.53,tpch,100
hudi,presto,db10,9;106;116;31;31;64;120,45811.41,tpch,100
hudi,presto,db11,9;106;116;31;31;64;120,23757.72,tpch,100
hudi,presto,db12,9;106;116;31;31;64;120,19365.44,tpch,100
hudi,presto,db13,9;106;116;31;31;64;120,23548.24,tpch,100
hudi,presto,db14,9;106;116;31;31;64;120,15082.67,tpch,100
hudi,presto,db15,9;106;116;31;31;64;120,30964.12,tpch,100
hudi,presto,db16,9;106;116;31;31;64;120,17012.45,tpch,100
hudi,presto,db17,9;106;116;31;31;64;120,30466.07,tpch,100
hudi,presto,db18,9;106;116;31;31;64;120,44960.9,tpch,100
hudi,presto,db19,9;106;116;31;31;64;120,17226.42,tpch,100
hudi,presto,db2,9;106;116;31;31;64;120,24090.66,tpch,100
hudi,presto,db20,9;106;116;31;31;64;120,21054.19,tpch,100
hudi,presto,db21,9;106;116;31;31;64;120,104466.36,tpch,100
hudi,presto,db22,9;106;116;31;31;64;120,10479.76,tpch,100
hudi,presto,db3,9;106;116;31;31;64;120,25329.09,tpch,100
hudi,presto,db4,9;106;116;31;31;64;120,16791.46,tpch,100
hudi,presto,db5,9;106;116;31;31;64;120,47433.74,tpch,100
hudi,presto,db6,9;106;116;31;31;64;120,11891.47,tpch,100
hudi,presto,db7,9;106;116;31;31;64;120,46719.13,tpch,100
hudi,presto,db8,9;106;116;31;31;64;120,48022.69,tpch,100
hudi,presto,db9,9;106;116;31;31;64;120,58079.41,tpch,100
hudi,presto,db1,9;106;116;31;31;64;120,71524.22,tpch,100
hudi,presto,db10,9;106;116;31;31;64;120,50726.79,tpch,100
hudi,presto,db11,9;106;116;31;31;64;120,21192.71,tpch,100
hudi,presto,db12,9;106;116;31;31;64;120,21337.1,tpch,100
hudi,presto,db13,9;106;116;31;31;64;120,25191.72,tpch,100
hudi,presto,db14,9;106;116;31;31;64;120,14771.46,tpch,100
hudi,presto,db15,9;106;116;31;31;64;120,31750.91,tpch,100
hudi,presto,db16,9;106;116;31;31;64;120,20345.74,tpch,100
hudi,presto,db17,9;106;116;31;31;64;120,34428.34,tpch,100
hudi,presto,db18,9;106;116;31;31;64;120,46420.19,tpch,100
hudi,presto,db19,9;106;116;31;31;64;120,17299.61,tpch,100
hudi,presto,db2,9;106;116;31;31;64;120,27749.45,tpch,100
hudi,presto,db20,9;106;116;31;31;64;120,22618.88,tpch,100
hudi,presto,db21,9;106;116;31;31;64;120,120707.37,tpch,100
hudi,presto,db22,9;106;116;31;31;64;120,11065.13,tpch,100
hudi,presto,db3,9;106;116;31;31;64;120,27177.17,tpch,100
hudi,presto,db4,9;106;116;31;31;64;120,16683.05,tpch,100
hudi,presto,db5,9;106;116;31;31;64;120,48475.72,tpch,100
hudi,presto,db6,9;106;116;31;31;64;120,10750.22,tpch,100
hudi,presto,db7,9;106;116;31;31;64;120,39960.26,tpch,100
hudi,presto,db8,9;106;116;31;31;64;120,42750.51,tpch,100
hudi,presto,db9,9;106;116;31;31;64;120,58849.23,tpch,100
hudi,presto,db1,13;181;83;25;25;1024;229,112590.03,tpch,100
hudi,presto,db10,13;181;83;25;25;1024;229,138862.74,tpch,100
hudi,presto,db11,13;181;83;25;25;1024;229,116440.66,tpch,100
hudi,presto,db12,13;181;83;25;25;1024;229,57375.09,tpch,100
hudi,presto,db13,13;181;83;25;25;1024;229,105374.71,tpch,100
hudi,presto,db14,13;181;83;25;25;1024;229,56635.52,tpch,100
hudi,presto,db15,13;181;83;25;25;1024;229,72035.71,tpch,100
hudi,presto,db16,13;181;83;25;25;1024;229,55768.28,tpch,100
hudi,presto,db17,13;181;83;25;25;1024;229,81360.46,tpch,100
hudi,presto,db18,13;181;83;25;25;1024;229,93619.97,tpch,100
hudi,presto,db19,13;181;83;25;25;1024;229,49070.52,tpch,100
hudi,presto,db2,13;181;83;25;25;1024;229,106338.8,tpch,100
hudi,presto,db20,13;181;83;25;25;1024;229,55851.46,tpch,100
hudi,presto,db21,13;181;83;25;25;1024;229,171707.43,tpch,100
hudi,presto,db22,13;181;83;25;25;1024;229,35355.38,tpch,100
hudi,presto,db3,13;181;83;25;25;1024;229,81914.5,tpch,100
hudi,presto,db4,13;181;83;25;25;1024;229,32434.39,tpch,100
hudi,presto,db5,13;181;83;25;25;1024;229,101603.45,tpch,100
hudi,presto,db6,13;181;83;25;25;1024;229,10027.56,tpch,100
hudi,presto,db7,13;181;83;25;25;1024;229,95587.83,tpch,100
hudi,presto,db8,13;181;83;25;25;1024;229,122729.13,tpch,100
hudi,presto,db9,13;181;83;25;25;1024;229,123052.83,tpch,100
hudi,presto,db1,13;181;83;25;25;1024;229,124435.49,tpch,100
hudi,presto,db10,13;181;83;25;25;1024;229,133581.37,tpch,100
hudi,presto,db11,13;181;83;25;25;1024;229,131257.97,tpch,100
hudi,presto,db12,13;181;83;25;25;1024;229,57136.23,tpch,100
hudi,presto,db13,13;181;83;25;25;1024;229,114219.76,tpch,100
hudi,presto,db14,13;181;83;25;25;1024;229,54639.31,tpch,100
hudi,presto,db15,13;181;83;25;25;1024;229,75042.18,tpch,100
hudi,presto,db16,13;181;83;25;25;1024;229,55522.05,tpch,100
hudi,presto,db17,13;181;83;25;25;1024;229,80792.69,tpch,100
hudi,presto,db18,13;181;83;25;25;1024;229,100362.47,tpch,100
hudi,presto,db19,13;181;83;25;25;1024;229,53472.8,tpch,100
hudi,presto,db2,13;181;83;25;25;1024;229,114280.24,tpch,100
hudi,presto,db20,13;181;83;25;25;1024;229,52325.17,tpch,100
hudi,presto,db21,13;181;83;25;25;1024;229,194476.0,tpch,100
hudi,presto,db22,13;181;83;25;25;1024;229,36301.23,tpch,100
hudi,presto,db3,13;181;83;25;25;1024;229,79989.04,tpch,100
hudi,presto,db4,13;181;83;25;25;1024;229,31344.39,tpch,100
hudi,presto,db5,13;181;83;25;25;1024;229,99396.71,tpch,100
hudi,presto,db6,13;181;83;25;25;1024;229,11959.95,tpch,100
hudi,presto,db7,13;181;83;25;25;1024;229,100236.51,tpch,100
hudi,presto,db8,13;181;83;25;25;1024;229,128709.04,tpch,100
hudi,presto,db9,13;181;83;25;25;1024;229,126072.3,tpch,100
hudi,presto,db1,12;137;32;10;10;64;900,87833.12,tpch,100
hudi,presto,db10,12;137;32;10;10;64;900,49566.7,tpch,100
hudi,presto,db11,12;137;32;10;10;64;900,32287.75,tpch,100
hudi,presto,db12,12;137;32;10;10;64;900,22921.18,tpch,100
hudi,presto,db13,12;137;32;10;10;64;900,22405.75,tpch,100
hudi,presto,db14,12;137;32;10;10;64;900,16548.95,tpch,100
hudi,presto,db15,12;137;32;10;10;64;900,24533.61,tpch,100
hudi,presto,db16,12;137;32;10;10;64;900,17997.82,tpch,100
hudi,presto,db17,12;137;32;10;10;64;900,40221.35,tpch,100
hudi,presto,db18,12;137;32;10;10;64;900,56660.38,tpch,100
hudi,presto,db19,12;137;32;10;10;64;900,1307.45,tpch,100
hudi,presto,db2,12;137;32;10;10;64;900,28965.85,tpch,100
hudi,presto,db20,12;137;32;10;10;64;900,24611.88,tpch,100
hudi,presto,db21,12;137;32;10;10;64;900,98552.18,tpch,100
hudi,presto,db22,12;137;32;10;10;64;900,12510.38,tpch,100
hudi,presto,db3,12;137;32;10;10;64;900,30881.66,tpch,100
hudi,presto,db4,12;137;32;10;10;64;900,15401.64,tpch,100
hudi,presto,db5,12;137;32;10;10;64;900,44910.31,tpch,100
hudi,presto,db6,12;137;32;10;10;64;900,11079.03,tpch,100
hudi,presto,db7,12;137;32;10;10;64;900,46149.55,tpch,100
hudi,presto,db8,12;137;32;10;10;64;900,47299.36,tpch,100
hudi,presto,db9,12;137;32;10;10;64;900,51752.1,tpch,100
hudi,presto,db1,12;137;32;10;10;64;900,82948.59,tpch,100
hudi,presto,db10,12;137;32;10;10;64;900,53406.48,tpch,100
hudi,presto,db11,12;137;32;10;10;64;900,28911.24,tpch,100
hudi,presto,db12,12;137;32;10;10;64;900,21950.56,tpch,100
hudi,presto,db13,12;137;32;10;10;64;900,22787.59,tpch,100
hudi,presto,db14,12;137;32;10;10;64;900,15439.75,tpch,100
hudi,presto,db15,12;137;32;10;10;64;900,26663.64,tpch,100
hudi,presto,db16,12;137;32;10;10;64;900,16311.82,tpch,100
hudi,presto,db17,12;137;32;10;10;64;900,37125.18,tpch,100
hudi,presto,db18,12;137;32;10;10;64;900,59471.77,tpch,100
hudi,presto,db19,12;137;32;10;10;64;900,1327.03,tpch,100
hudi,presto,db2,12;137;32;10;10;64;900,29338.43,tpch,100
hudi,presto,db20,12;137;32;10;10;64;900,23662.91,tpch,100
hudi,presto,db21,12;137;32;10;10;64;900,115815.82,tpch,100
hudi,presto,db22,12;137;32;10;10;64;900,12504.07,tpch,100
hudi,presto,db3,12;137;32;10;10;64;900,28807.09,tpch,100
hudi,presto,db4,12;137;32;10;10;64;900,17360.99,tpch,100
hudi,presto,db5,12;137;32;10;10;64;900,39265.56,tpch,100
hudi,presto,db6,12;137;32;10;10;64;900,9481.22,tpch,100
hudi,presto,db7,12;137;32;10;10;64;900,47737.04,tpch,100
hudi,presto,db8,12;137;32;10;10;64;900,50297.93,tpch,100
hudi,presto,db9,12;137;32;10;10;64;900,55968.11,tpch,100
