datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11980.41,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1901.89,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,7328.96,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4125.81,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3181.47,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,13832.86,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1892.98,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2092.27,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4809.51,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5186.42,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4706.77,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,5678.64,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,11623.27,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,7681.11,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,10366.58,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,7383.4,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3772.04,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,2248.07,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4288.31,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6803.72,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3074.31,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,9776.69,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3027.41,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4178.77,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=8g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6967.76,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2802.3,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,13374.34,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,5189.46,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4047.38,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,7737.29,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1749.16,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2169.68,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8960.67,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3226.03,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,15716.96,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1915.15,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,6237.45,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2535.44,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4537.77,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,14121.87,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1936.48,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4198.7,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8422.5,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4448.46,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1993.7,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1739.17,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1974.25,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,2949.77,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11864.8,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,13282.51,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,15989.4,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1748.25,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,6405.21,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1888.6,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,14403.54,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10956.62,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1738.35,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3135.24,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,6774.72,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1815.49,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,7223.27,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,14246.15,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4473.89,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3241.01,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,3305.44,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1922.52,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,2883.34,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,10266.53,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,4118.94,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,12975.33,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1807.09,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,1937.1,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,9712.18,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2063.62,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4548.9,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1838.85,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2228.24,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,13891.77,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1674.83,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1803.91,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3746.7,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1848.32,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2189.55,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8295.93,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6362.19,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,13604.6,ssb-flat,10
